"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"574","Rice","09/12/09","10","MAGINOT","RODDY","","","","","","","","","","","","0","0","3","44","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/19/09","10","MAGINOT","RODDY","","","","","","","","","","","","0","0","2","23","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/10/09","10","MAGINOT","RODDY","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/17/09","10","MAGINOT","RODDY","","","","","","","","","","","","0","0","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/24/09","10","MAGINOT","RODDY","","","","","","","","","","","","0","0","1","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/28/09","10","MAGINOT","RODDY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","2","57","0","","","","","","","","","","","","","0"
"574","Rice","09/05/09","41","MARTENS","KYLE","","","","","","","","","","","","0","0","","","","","","","","","","4","174","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/12/09","41","MARTENS","KYLE","","","","","","","","","","","","0","0","","","","","","","","","","4","152","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/19/09","41","MARTENS","KYLE","","","","","","","","","","","","0","0","","","","","","","","","","4","196","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/26/09","41","MARTENS","KYLE","","","","","","","","","","","","0","0","","","","","","","","","","9","423","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/03/09","41","MARTENS","KYLE","","","","","","","","","","","","0","0","","","","","","","","","","9","450","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/10/09","41","MARTENS","KYLE","","","","","","","","","","","","0","0","","","","","","","","","","5","209","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/17/09","41","MARTENS","KYLE","","","","","","","","","","","","0","0","","","","","","","","","","7","259","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/24/09","41","MARTENS","KYLE","","","","","","","","","","","","0","0","","","","","","","","","","4","133","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/14/09","41","MARTENS","KYLE","","","","","","","","","","","","0","0","","","","","","","","","","2","98","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/12/09","88","MCDONALD","VANCE","","","","","","","","","","","","0","0","2","27","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/19/09","88","MCDONALD","VANCE","","","","","","","","","","","","0","0","6","50","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/26/09","88","MCDONALD","VANCE","","","","","","","","","","","","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/24/09","88","MCDONALD","VANCE","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/07/09","88","MCDONALD","VANCE","","","","","","","","","","","","0","0","2","35","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/21/09","95","OZOUGWU","CHETA","","","","","","","","","","","","0","0","","","","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/26/09","87","PATTERSON","MICHAEL","","","","","","","","","","","","0","0","1","20","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/17/09","87","PATTERSON","MICHAEL","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/28/09","87","PATTERSON","MICHAEL","","","","","","","","","","","","0","0","1","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/05/09","6","RANDOLPH","PATRICK","","","","","","","","","","","","0","0","2","21","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/12/09","6","RANDOLPH","PATRICK","","","","","","","","","","","","0","0","5","50","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/19/09","6","RANDOLPH","PATRICK","","","","","","","","","","","","0","0","2","27","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/26/09","6","RANDOLPH","PATRICK","","","","","","","","","","","","0","0","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/03/09","6","RANDOLPH","PATRICK","1","13","0","13","0","","","","","","","1","13","4","19","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/10/09","6","RANDOLPH","PATRICK","1","0","3","-3","0","","","","","","","1","-3","6","58","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"574","Rice","10/17/09","6","RANDOLPH","PATRICK","","","","","","","","","","","","0","0","5","41","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/24/09","6","RANDOLPH","PATRICK","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/07/09","6","RANDOLPH","PATRICK","","","","","","","","","","","","0","0","8","93","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"574","Rice","11/14/09","6","RANDOLPH","PATRICK","","","","","","","","","","","","0","0","2","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/21/09","6","RANDOLPH","PATRICK","","","","","","","","","","","","0","0","2","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/28/09","6","RANDOLPH","PATRICK","","","","","","","","","","","","0","0","1","10","0","","","","","","","","","","","","1","20","0","","","","","","","","","","","","","0"
"574","Rice","09/05/09","28","ROSS","CHARLES","5","39","2","37","0","","","","","","","5","37","","","","","","","","","","","","","","","1","15","0","","","","","","","","","","","","","0"
"574","Rice","09/12/09","28","ROSS","CHARLES","1","6","0","6","0","","","","","","","1","6","2","-1","0","","","","","","","","","","","","1","20","0","","","","","","","","","","","","","0"
"574","Rice","09/19/09","28","ROSS","CHARLES","6","9","2","7","3","","","","","","","6","7","","","","","","","","","","","","","","","2","41","0","3","","","","","","","","","","","","18"
"574","Rice","09/26/09","28","ROSS","CHARLES","7","63","0","63","1","","","","","","","7","63","","","","","","","","","","","","","","","3","75","0","1","","","","","","","","","","","","6"
"574","Rice","10/03/09","28","ROSS","CHARLES","13","46","13","33","0","","","","","","","13","33","2","22","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/10/09","28","ROSS","CHARLES","4","6","12","-6","0","","","","","","","4","-6","2","34","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/17/09","28","ROSS","CHARLES","2","8","0","8","0","","","","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/24/09","28","ROSS","CHARLES","7","67","4","63","1","","","","","","","7","63","2","1","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"574","Rice","11/07/09","28","ROSS","CHARLES","12","50","0","50","1","","","","","","","12","50","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"574","Rice","11/14/09","28","ROSS","CHARLES","17","91","1","90","0","","","","","","","17","90","1","10","0","","","","","","","","","","","","1","16","0","","","","","","","","","","","","","0"
"574","Rice","11/21/09","28","ROSS","CHARLES","13","36","1","35","3","","","","","","","13","35","3","34","0","","","","","","","","","","","","4","77","0","3","","","","","","","","","","","","18"
"574","Rice","11/28/09","28","ROSS","CHARLES","10","108","3","105","2","","","","","","","10","105","4","30","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"574","Rice","09/19/09","30","SENDEJO","ANDREW","","","","","","","","","","","","0","0","","","","","","","1","3","0","","","2","29","0","","","","","","","","","","","","","","","","0"
"574","Rice","09/26/09","30","SENDEJO","ANDREW","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","2","65","0","","","","","","","","","","","","","","","","0"
"574","Rice","10/03/09","30","SENDEJO","ANDREW","","","","","","","","","","","","0","0","","","","","","","","","","","","2","15","0","","","","","","","","","","","","","","","","0"
"574","Rice","10/10/09","30","SENDEJO","ANDREW","","","","","","","","","","","","0","0","","","","","","","","","","","","2","21","0","","","","","","","","","","","","","","","","0"
"574","Rice","09/05/09","17","SHEPHERD","JOHN THOMAS","6","52","4","48","0","22","10","1","81","0","","28","129","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/12/09","17","SHEPHERD","JOHN THOMAS","8","14","17","-3","0","19","14","0","109","1","","27","106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/19/09","17","SHEPHERD","JOHN THOMAS","7","16","21","-5","0","23","12","0","119","0","","30","114","","","","","","","","","","2","79","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/26/09","17","SHEPHERD","JOHN THOMAS","13","67","14","53","0","14","6","2","58","1","","27","111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/03/09","17","SHEPHERD","JOHN THOMAS","2","15","0","15","0","11","5","1","45","0","","13","60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/10/09","17","SHEPHERD","JOHN THOMAS","2","4","0","4","0","3","0","0","0","0","","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/17/09","17","SHEPHERD","JOHN THOMAS","2","3","0","3","0","7","4","1","32","0","","9","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/24/09","17","SHEPHERD","JOHN THOMAS","5","10","30","-20","0","11","8","0","62","0","","16","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/21/09","17","SHEPHERD","JOHN THOMAS","3","12","0","12","0","","","","","","","3","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/28/09","17","SHEPHERD","JOHN THOMAS","2","4","1","3","0","","","","","","","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/26/09","80","SMITER","CORBIN","","","","","","","","","","","","0","0","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/14/09","99","SMITH","MICHAEL","","","","","","","","","","","","0","0","","","","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/05/09","37","SMITH","TYLER","11","47","10","37","0","","","","","","","11","37","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/12/09","37","SMITH","TYLER","16","52","3","49","0","","","","","","","16","49","1","-1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/17/09","37","SMITH","TYLER","2","15","0","15","0","","","","","","","2","15","2","22","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
